Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
21:30:00,2.131227E+00,3.452438E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.972987E+00,4.522646E+04,6.945083E+04,2.266442E+00,3.341130E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.525696E+00,4.019254E+04,6.466753E+04,3.164130E+00,2.601678E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.633879E+00,4.140968E+04,6.625672E+04
21:40:00,2.129423E+00,3.453925E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.948395E+00,4.477427E+04,6.897864E+04,2.263038E+00,3.343935E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.499120E+00,3.971804E+04,6.416543E+04,3.160345E+00,2.604796E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.586655E+00,4.070283E+04,6.550238E+04
21:50:00,2.127641E+00,3.455392E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.925040E+00,4.433600E+04,6.852092E+04,2.259681E+00,3.346700E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.473949E+00,3.925935E+04,6.368001E+04,3.156628E+00,2.607858E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.541936E+00,4.002418E+04,6.477775E+04
22:00:00,2.125882E+00,3.456842E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.902722E+00,4.390940E+04,6.807538E+04,2.256372E+00,3.349426E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.449950E+00,3.881384E+04,6.320853E+04,3.152978E+00,2.610865E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.499450E+00,3.937065E+04,6.407962E+04
22:10:00,1.852131E+00,3.682361E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.242950E+00,3.674077E+04,5.994848E+04,1.895363E+00,3.646808E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.864941E+00,3.237344E+04,5.573809E+04,2.625957E+00,3.044996E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.898449E+00,3.275449E+04,5.640314E+04
22:20:00,1.578678E+00,3.907637E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.628348E+00,3.010244E+04,5.235369E+04,1.613306E+00,3.879147E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.284175E+00,2.596527E+04,4.820569E+04,2.127969E+00,3.514907E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.305009E+00,2.620657E+04,4.866799E+04
22:30:00,1.308892E+00,4.131949E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.066184E+00,2.374834E+04,4.498203E+04,1.350653E+00,4.109746E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.744055E+00,1.975490E+04,4.076323E+04,1.673204E+00,3.899360E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.752144E+00,1.984998E+04,4.098407E+04
22:40:00,1.059279E+00,4.151261E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.535922E+00,1.734058E+04,3.753757E+04,1.114635E+00,4.291582E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.258900E+00,1.381973E+04,3.358454E+04,1.390129E+00,4.113003E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.255178E+00,1.377225E+04,3.355466E+04
22:50:00,8.270511E-01,3.241171E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.055844E+00,1.121838E+04,2.979873E+04,8.824926E-01,3.458443E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.355713E-01,8.877978E+03,2.358205E+04,1.131375E+00,4.282847E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.341630E-01,8.863015E+03,2.354231E+04
23:00:00,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.648776E+03,2.313939E+04,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.648776E+03,2.313939E+04,8.792038E-01,3.445555E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.648776E+03,2.313939E+04
23:10:00,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.420334E-01,8.737364E+03,2.354825E+04,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.546425E+03,2.303365E+04,9.875115E-01,3.870007E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.546425E+03,2.303365E+04
23:20:00,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.035844E-01,9.263762E+03,2.515359E+04,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.444075E+03,2.292792E+04,1.071604E+00,4.199561E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.444075E+03,2.292792E+04
23:30:00,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.234900E-01,9.353079E+03,2.558917E+04,8.358747E-01,3.275750E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.341724E+03,2.282220E+04,1.116295E+00,4.294118E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.341724E+03,2.282220E+04
23:40:00,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.291407E-01,9.294847E+03,2.562647E+04,8.561120E-01,3.355059E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.239373E+03,2.271646E+04,1.143762E+00,4.280143E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.239373E+03,2.271646E+04
23:50:00,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.432612E-01,9.318887E+03,2.589483E+04,8.797128E-01,3.447549E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.137022E+03,2.261073E+04,1.169133E+00,4.267497E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.137022E+03,2.261073E+04
24:00:00,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.510587E-01,9.277737E+03,2.598682E+04,8.983491E-01,3.520584E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.034672E+03,2.250501E+04,1.190996E+00,4.256790E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,8.034672E+03,2.250501E+04
Coinc Peak   ,2.633663E+00,5.088255E+00,4.262992E+04,6.519535E+04,3.108278E+00,4.922921E+00,4.291582E+04,6.327379E+04,4.411322E+00,5.679059E+00,4.294118E+04,7.171690E+04
NonCoinc Peak,2.633663E+00,5.852435E+00,4.262992E+04,6.519535E+04,3.108278E+00,5.966629E+00,4.291582E+04,6.327379E+04,4.411322E+00,6.336993E+00,4.294118E+04,7.171690E+04
